mac,1,2,3,4,5,6,7,8,9,10,label,noise,concurrent_noise_path,synthetic
56:ec:bd:68:73:0c,-44.9,-38.5,-31.5,-59.9,-36.3,-48.3,-48.2,-39.1,-38.5,-34.7,AA,True,BB,True
f6:12:7b:46:29:86,-53.4,-47.3,-49.7,-46.7,-44.3,-45.6,-45.8,-45.5,-45.8,-46.9,AA,True,BA,True
76:64:61:f6:e6:14,-38.8,-36.4,-36.6,-30.1,-42.4,-58.5,-58.2,-56.3,-59.0,-52.8,AB,True,AA,True
4a:ff:61:0a:f6:20,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,AA,True,AB,False
04:b1:67:ac:8d:65,-42.7,-43.4,-43.7,-42.9,-42.1,-42.5,-62.8,-60.4,-61.4,-60.4,BB,True,BA,True
f6:12:7b:46:29:86,-41.2,-42.0,-43.3,-32.9,-43.7,-49.3,-59.0,-52.8,-61.8,-49.0,AB,True,BB,True
76:64:61:f6:e6:14,-59.0,-48.0,-50.0,-47.0,-45.0,-41.0,-39.0,-35.0,-31.0,-32.0,BA,True,AA,False
e6:53:5c:2a:e8:e2,-47.7,-40.6,-37.1,-42.0,-44.6,-47.9,-44.7,-48.5,-45.1,-43.2,AA,True,BA,True
76:64:61:f6:e6:14,-47.5,-39.7,-42.6,-47.8,-39.9,-45.6,-43.9,-60.7,-46.3,-41.3,AA,True,BB,True
4e:9a:ff:cd:da:f3,-57.1,-56.2,-53.6,-62.2,-54.5,-59.0,-57.5,-54.0,-59.9,-44.8,BB,True,AB,True
2e:ad:62:53:35:66,-60.5,-68.0,-54.8,-49.1,-56.1,-45.1,-41.8,-35.4,-54.7,-48.3,BA,True,BB,True
6e:7c:a5:0f:91:c6,-41.9,-42.6,-42.5,-42.1,-41.4,-61.7,-64.2,-61.5,-61.9,-60.9,AB,True,AA,True
76:64:61:f6:e6:14,-54.6,-57.4,-40.8,-49.9,-51.8,-44.4,-44.1,-58.1,-63.1,-57.7,BB,False,,True
4e:9a:ff:cd:da:f3,-55.7,-47.0,-54.9,-52.0,-43.9,-47.0,-42.0,-39.5,-40.5,-44.9,BA,True,BB,True
04:b1:67:ac:8d:65,-54.4,-52.8,-54.1,-56.4,-53.6,-40.6,-40.2,-39.5,-41.5,-39.4,AB,True,BB,True
5c:77:76:80:95:6f,-44.5,-55.1,-69.5,-50.5,-50.2,-44.1,-49.2,-54.4,-50.1,-42.2,BA,True,AA,True
04:b1:67:ac:8d:65,-33.0,-33.0,-33.0,-33.0,-38.0,-39.0,-38.0,-38.0,-40.0,-36.0,AA,True,BA,False
e6:53:5c:2a:e8:e2,-36.8,-40.2,-40.0,-38.2,-39.6,-39.8,-38.3,-36.8,-34.5,-35.2,AA,True,AB,True
2e:ad:62:53:35:66,-60.3,-52.4,-64.9,-64.6,-61.4,-50.9,-55.9,-56.2,-52.4,-60.3,BB,True,AB,True
04:b1:67:ac:8d:65,-49.6,-53.4,-52.4,-53.4,-56.7,-51.8,-47.1,-49.9,-48.0,-49.9,BB,True,AA,True
e6:53:5c:2a:e8:e2,-38.0,-46.0,-40.0,-43.0,-59.0,-64.9,-62.0,-66.9,-53.0,-52.0,AB,True,BB,True
6e:7c:a5:0f:91:c6,-47.4,-43.6,-45.1,-47.7,-37.5,-28.0,-40.0,-45.3,-45.4,-38.8,BA,True,AA,True
56:ec:bd:68:73:0c,-39.9,-42.6,-48.2,-51.0,-44.8,-40.2,-52.4,-45.3,-51.5,-48.0,BA,True,BB,True
6e:7c:a5:0f:91:c6,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,AB,True,BA,False
04:b1:67:ac:8d:65,-41.2,-41.0,-41.6,-41.6,-40.6,-40.3,-41.5,-41.4,-39.8,-41.8,AB,True,BB,True
00:be:3b:9e:7f:14,-35.2,-45.2,-44.1,-52.9,-57.8,-58.7,-58.8,-60.8,-54.0,-56.2,AB,True,BA,True
e6:53:5c:2a:e8:e2,-41.4,-27.9,-49.9,-38.5,-69.0,-50.0,-49.1,-52.9,-54.5,-48.6,AB,True,BB,True
2e:ad:62:53:35:66,-39.0,-49.6,-41.6,-41.6,-55.5,-58.7,-63.6,-65.2,-65.4,-62.7,AB,True,AA,True
4a:ff:61:0a:f6:20,-48.0,-52.2,-54.5,-57.5,-55.4,-56.8,-54.3,-53.8,-56.7,-56.1,BA,True,AB,True
76:64:61:f6:e6:14,-50.7,-49.6,-49.8,-45.8,-47.5,-49.7,-48.5,-50.2,-44.0,-45.8,BB,False,,True
ea:51:ae:7f:62:fa,-44.5,-54.4,-51.8,-46.0,-53.3,-52.0,-57.0,-52.7,-58.8,-45.1,BB,True,AB,True
2e:ad:62:53:35:66,-20.3,-30.4,-35.7,-50.5,-31.5,-55.7,-53.8,-56.8,-63.1,-49.2,AB,True,AA,True
76:64:61:f6:e6:14,-41.0,-40.0,-37.0,-41.0,-40.0,-41.0,-36.0,-37.0,-41.0,-37.0,AA,True,BB,False
e6:53:5c:2a:e8:e2,-34.0,-46.0,-37.0,-51.0,-52.0,-54.0,-57.0,-48.0,-48.0,-49.0,AB,True,BB,False
4e:9a:ff:cd:da:f3,-54.2,-56.9,-52.8,-50.5,-46.3,-50.7,-50.0,-51.9,-49.6,-48.4,BB,True,AB,True
04:b1:67:ac:8d:65,-35.3,-35.5,-34.9,-34.6,-34.2,-34.6,-34.7,-35.1,-34.7,-34.0,AA,True,AB,True
76:64:61:f6:e6:14,-36.3,-35.2,-39.3,-54.4,-56.2,-55.9,-54.7,-49.3,-56.9,-54.7,AB,True,BA,True
04:b1:67:ac:8d:65,-29.5,-33.4,-34.0,-33.3,-32.3,-32.1,-35.0,-33.0,-32.2,-32.1,AA,True,AB,True
76:64:61:f6:e6:14,-31.5,-38.2,-45.4,-55.7,-58.7,-53.6,-49.6,-55.5,-48.5,-44.5,AB,True,BA,True
e6:53:5c:2a:e8:e2,-47.0,-52.1,-52.7,-49.6,-54.9,-54.7,-56.1,-49.7,-56.4,-47.9,BB,True,AA,True
56:ec:bd:68:73:0c,-54.5,-54.9,-41.0,-39.6,-34.5,-42.0,-52.8,-41.7,-52.4,-43.4,BA,True,BB,True
e6:53:5c:2a:e8:e2,-36.0,-39.0,-39.0,-40.0,-34.0,-38.0,-41.0,-33.0,-34.0,-38.0,AA,True,AB,False
2e:ad:62:53:35:66,-41.2,-47.2,-48.9,-43.1,-38.5,-52.2,-39.1,-37.4,-36.2,-50.5,AA,True,BB,True
e6:53:5c:2a:e8:e2,-54.9,-54.9,-55.0,-54.9,-54.9,-54.9,-54.9,-54.9,-55.2,-55.1,BB,False,,True
f6:12:7b:46:29:86,-37.9,-37.4,-36.0,-45.9,-53.1,-62.6,-59.8,-63.1,-51.8,-56.9,AB,True,BB,True
4e:9a:ff:cd:da:f3,-41.3,-41.9,-34.1,-52.9,-54.8,-56.8,-51.8,-50.1,-55.6,-49.7,AB,True,BA,True
e6:53:5c:2a:e8:e2,-36.0,-47.0,-33.0,-53.0,-60.0,-60.0,-62.0,-63.0,-61.0,-50.0,AB,True,BB,False
4e:9a:ff:cd:da:f3,-42.5,-43.8,-41.2,-42.4,-44.2,-45.1,-39.0,-41.6,-39.2,-39.1,AA,True,BB,True
ea:51:ae:7f:62:fa,-59.4,-67.6,-53.4,-50.7,-49.5,-44.0,-44.1,-51.0,-52.3,-41.3,BA,True,BB,True
76:64:61:f6:e6:14,-50.2,-54.2,-52.4,-55.3,-52.4,-51.3,-51.9,-56.4,-53.6,-53.6,BB,True,AB,True
76:64:61:f6:e6:14,-50.4,-48.7,-48.5,-51.6,-50.5,-50.2,-53.5,-51.4,-46.8,-54.8,BB,True,AB,True
04:b1:67:ac:8d:65,-61.8,-60.3,-60.7,-60.5,-61.2,-61.9,-60.8,-59.4,-59.6,-59.6,BB,True,BA,True
04:b1:67:ac:8d:65,-35.6,-34.8,-34.3,-34.1,-36.3,-35.0,-36.2,-35.3,-35.3,-36.9,BA,True,AB,True
6e:7c:a5:0f:91:c6,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,AA,True,BB,False
00:be:3b:9e:7f:14,-32.0,-41.3,-55.7,-56.3,-64.4,-40.7,-42.2,-41.3,-62.5,-57.7,AB,True,AA,True
76:64:61:f6:e6:14,-60.4,-59.5,-51.4,-48.8,-55.3,-45.4,-55.3,-54.1,-46.8,-61.9,BB,False,,True
f6:12:7b:46:29:86,-36.3,-37.0,-39.0,-37.3,-36.5,-38.0,-40.8,-38.8,-38.3,-39.5,AA,True,AB,True
2e:ad:62:53:35:66,-45.7,-42.4,-41.0,-41.6,-40.6,-46.4,-45.4,-40.5,-40.3,-33.4,AA,True,BB,True
e6:53:5c:2a:e8:e2,-48.3,-41.6,-39.9,-41.9,-46.5,-48.2,-44.6,-48.3,-43.9,-44.7,AA,True,BA,True
e6:53:5c:2a:e8:e2,-38.0,-39.0,-41.0,-40.0,-35.0,-37.0,-35.0,-38.0,-36.0,-43.0,BB,True,AA,False
e6:53:5c:2a:e8:e2,-54.3,-54.8,-53.1,-58.8,-45.8,-35.6,-52.0,-59.3,-36.7,-37.5,BA,True,AB,True
5c:77:76:80:95:6f,-55.1,-46.6,-52.2,-50.3,-36.7,-53.8,-45.2,-46.1,-51.6,-55.0,BA,True,AA,True
ea:51:ae:7f:62:fa,-60.2,-60.0,-58.4,-51.5,-51.2,-49.7,-44.4,-44.3,-54.1,-55.3,BA,True,AA,True
04:b1:67:ac:8d:65,-34.4,-34.7,-36.4,-33.8,-35.6,-35.1,-35.4,-35.1,-35.0,-33.2,AB,True,BB,True
04:b1:67:ac:8d:65,-46.6,-45.7,-47.3,-47.7,-47.2,-47.6,-46.9,-47.7,-56.8,-57.1,BB,True,AA,True
00:be:3b:9e:7f:14,-64.0,-60.0,-67.0,-56.0,-26.0,-24.0,-37.0,-40.0,-29.0,-44.0,BA,True,AA,False
e6:53:5c:2a:e8:e2,-51.0,-58.3,-47.7,-51.1,-62.8,-59.6,-54.4,-54.7,-61.6,-56.3,BB,True,BA,True
56:ec:bd:68:73:0c,-49.3,-43.1,-47.3,-43.4,-48.4,-39.4,-44.4,-55.9,-49.0,-30.5,BA,True,BB,True
56:ec:bd:68:73:0c,-41.4,-40.3,-41.0,-41.8,-37.4,-40.6,-43.8,-39.5,-64.7,-39.7,BA,True,BB,True
5c:77:76:80:95:6f,-60.2,-46.2,-60.1,-58.8,-49.2,-51.3,-50.1,-61.7,-51.7,-45.2,BA,True,AA,True
00:be:3b:9e:7f:14,-36.7,-40.7,-39.9,-33.9,-36.1,-36.6,-36.3,-38.9,-38.8,-36.6,AA,True,BB,True
76:64:61:f6:e6:14,-40.1,-34.3,-35.6,-37.1,-49.4,-46.8,-46.1,-48.5,-46.8,-58.4,AB,True,AA,True
4a:ff:61:0a:f6:20,-53.3,-52.5,-52.5,-65.2,-65.5,-65.3,-64.3,-50.0,-50.3,-48.9,BB,True,BA,True
f6:12:7b:46:29:86,-56.8,-48.1,-54.0,-51.1,-46.1,-59.6,-62.4,-54.8,-54.6,-47.9,BB,True,BA,True
76:64:61:f6:e6:14,-51.6,-45.4,-42.7,-44.5,-46.6,-38.2,-34.3,-35.2,-38.3,-37.0,BA,True,AA,True
ea:51:ae:7f:62:fa,-35.7,-38.8,-31.0,-35.7,-61.5,-62.2,-63.3,-54.7,-60.0,-54.1,AB,True,BA,True
76:64:61:f6:e6:14,-41.3,-42.3,-30.5,-28.6,-30.1,-36.1,-62.2,-58.4,-60.1,-54.2,AA,True,BB,True
56:ec:bd:68:73:0c,-34.4,-38.2,-48.2,-33.8,-56.4,-52.4,-53.6,-59.9,-47.3,-57.4,AB,True,AA,True
04:b1:67:ac:8d:65,-38.9,-38.3,-38.9,-39.1,-36.0,-36.5,-34.8,-37.0,-35.8,-36.2,AA,True,BA,True
04:b1:67:ac:8d:65,-66.9,-65.9,-65.9,-65.1,-66.4,-66.8,-66.0,-66.3,-66.3,-66.7,AB,True,BB,True
04:b1:67:ac:8d:65,-43.1,-37.5,-39.5,-42.7,-52.6,-57.6,-56.7,-57.6,-58.4,-56.7,AB,True,BB,True
ea:51:ae:7f:62:fa,-56.4,-57.5,-58.0,-54.6,-51.1,-45.0,-51.6,-54.7,-41.3,-46.6,BB,True,AB,True
04:b1:67:ac:8d:65,-57.3,-56.6,-52.7,-49.1,-49.3,-45.6,-51.8,-40.1,-42.6,-43.7,BA,True,AB,True
4a:ff:61:0a:f6:20,-28.5,-29.1,-28.6,-29.3,-30.1,-29.1,-30.1,-30.2,-29.3,-29.7,BA,True,AB,True
5c:77:76:80:95:6f,-34.0,-34.4,-34.9,-35.2,-34.6,-34.6,-34.6,-35.4,-34.8,-34.2,AA,True,BB,True
04:b1:67:ac:8d:65,-39.8,-40.4,-40.5,-39.6,-40.1,-39.4,-34.7,-34.3,-34.9,-34.4,BA,True,AB,True
04:b1:67:ac:8d:65,-51.5,-48.8,-49.6,-55.2,-51.2,-51.2,-52.0,-51.2,-53.1,-50.4,BB,True,BA,True
6e:7c:a5:0f:91:c6,-26.3,-28.4,-26.4,-28.2,-27.8,-28.2,-26.8,-28.6,-28.1,-26.2,AB,True,AA,True
04:b1:67:ac:8d:65,-52.7,-53.6,-52.7,-53.6,-53.9,-51.8,-52.1,-53.7,-52.6,-54.1,BB,True,AA,True
76:64:61:f6:e6:14,-56.8,-42.7,-47.7,-40.5,-50.1,-65.4,-57.3,-66.7,-64.6,-56.0,AB,False,,True
04:b1:67:ac:8d:65,-50.0,-50.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-65.0,BB,True,AA,False
56:ec:bd:68:73:0c,-49.0,-55.0,-48.0,-47.0,-51.0,-43.0,-43.0,-48.0,-48.0,-50.0,BA,True,AA,False
2e:ad:62:53:35:66,-32.0,-37.0,-37.0,-33.0,-35.0,-35.0,-39.0,-30.0,-42.0,-36.0,AA,True,BB,False
00:be:3b:9e:7f:14,-35.1,-34.6,-38.3,-37.6,-35.9,-35.5,-38.6,-36.7,-37.2,-38.1,AA,True,BB,True
00:be:3b:9e:7f:14,-49.5,-58.7,-64.8,-61.1,-69.7,-67.6,-58.3,-53.3,-36.2,-31.3,BA,True,BB,True
04:b1:67:ac:8d:65,-56.5,-55.6,-54.8,-56.1,-54.8,-55.8,-55.0,-54.8,-56.7,-56.4,AB,True,BB,True
e6:53:5c:2a:e8:e2,-45.2,-51.8,-44.8,-39.4,-46.1,-42.0,-46.4,-43.7,-43.7,-49.5,BA,False,,True
f6:12:7b:46:29:86,-42.6,-54.0,-52.8,-44.1,-59.5,-49.4,-50.4,-54.4,-52.5,-55.2,BB,True,AA,True
00:be:3b:9e:7f:14,-56.6,-65.0,-62.6,-63.3,-65.7,-52.2,-35.7,-33.9,-28.7,-44.3,BA,True,AA,True
04:b1:67:ac:8d:65,-57.8,-56.1,-58.4,-57.0,-57.3,-59.4,-58.5,-56.9,-57.6,-58.6,BB,True,AA,True
5c:77:76:80:95:6f,-55.5,-57.3,-52.2,-46.2,-44.7,-49.9,-49.6,-43.0,-56.7,-50.9,BA,True,BB,True
04:b1:67:ac:8d:65,-63.9,-66.3,-65.1,-46.3,-46.5,-46.8,-47.5,-46.0,-48.0,-46.4,BB,True,BA,True
2e:ad:62:53:35:66,-63.0,-55.0,-60.0,-53.0,-60.0,-58.0,-55.0,-55.0,-58.0,-56.0,BB,True,AB,False
00:be:3b:9e:7f:14,-37.0,-38.3,-36.9,-38.8,-36.7,-36.6,-35.8,-36.0,-39.0,-38.8,AA,True,BB,True
04:b1:67:ac:8d:65,-35.2,-37.3,-37.8,-42.8,-42.5,-43.2,-43.5,-58.9,-63.5,-63.1,BB,True,BA,True
76:64:61:f6:e6:14,-48.7,-49.4,-49.4,-47.3,-54.8,-36.0,-39.4,-32.0,-39.9,-49.2,AA,False,,True
e6:53:5c:2a:e8:e2,-63.1,-59.2,-52.5,-56.5,-55.1,-55.2,-54.3,-52.9,-51.6,-52.7,BB,True,AA,True
00:be:3b:9e:7f:14,-35.1,-38.3,-35.2,-37.3,-37.9,-36.8,-39.9,-38.7,-37.3,-37.4,AA,True,BB,True
2e:ad:62:53:35:66,-59.3,-52.1,-50.4,-36.1,-49.1,-45.7,-61.2,-46.4,-68.2,-50.0,BB,True,AB,True
ea:51:ae:7f:62:fa,-51.0,-63.0,-55.0,-58.0,-52.0,-55.0,-52.0,-51.0,-37.0,-44.0,BA,True,BB,False
56:ec:bd:68:73:0c,-58.8,-53.3,-42.3,-45.9,-50.5,-45.7,-49.7,-46.7,-51.5,-46.5,BA,True,BB,True
76:64:61:f6:e6:14,-39.5,-37.9,-47.8,-55.8,-52.4,-43.7,-55.8,-55.1,-62.4,-45.5,AB,True,BA,True
04:b1:67:ac:8d:65,-33.2,-34.3,-35.4,-34.5,-35.0,-33.9,-33.3,-33.9,-33.6,-34.8,AA,True,BA,True
56:ec:bd:68:73:0c,-47.4,-36.2,-35.5,-41.1,-43.2,-47.9,-54.8,-61.6,-53.9,-55.1,AB,True,AA,True
e6:53:5c:2a:e8:e2,-54.0,-48.0,-49.0,-51.0,-52.0,-52.0,-52.1,-52.0,-53.0,-52.0,BB,True,AA,True
86:1d:1e:e5:49:5a,-45.0,-38.7,-37.5,-37.2,-39.6,-45.9,-54.3,-69.2,-60.6,-56.9,AB,True,AA,True
6e:7c:a5:0f:91:c6,-33.1,-32.2,-34.1,-33.0,-33.5,-31.5,-31.5,-34.4,-31.2,-33.3,BA,True,BB,True
e6:53:5c:2a:e8:e2,-38.8,-33.8,-50.2,-54.2,-43.8,-52.1,-53.6,-45.4,-41.1,-46.1,AA,False,,True
6e:7c:a5:0f:91:c6,-32.1,-33.6,-32.1,-53.9,-52.9,-51.6,-51.4,-52.6,-51.6,-53.5,AB,True,BA,True
04:b1:67:ac:8d:65,-36.6,-32.7,-42.4,-28.8,-57.0,-61.9,-66.7,-61.9,-51.2,-46.3,AB,True,BB,True
e6:53:5c:2a:e8:e2,-49.6,-47.2,-44.2,-40.0,-44.7,-59.9,-59.9,-56.9,-68.5,-64.8,AB,True,BB,True
e6:53:5c:2a:e8:e2,-44.7,-39.5,-44.7,-37.9,-41.4,-45.9,-50.2,-45.9,-50.2,-48.6,AA,True,BA,True
04:b1:67:ac:8d:65,-52.1,-45.5,-46.6,-46.3,-47.4,-38.6,-40.6,-39.3,-37.7,-38.4,AB,True,BB,True
6e:7c:a5:0f:91:c6,-52.7,-64.5,-44.9,-45.3,-37.8,-35.1,-26.5,-27.4,-34.1,-37.6,BA,True,BB,True
04:b1:67:ac:8d:65,-48.4,-49.4,-59.3,-58.1,-57.0,-58.5,-59.1,-58.7,-58.3,-64.7,BB,True,AA,True
4e:9a:ff:cd:da:f3,-66.0,-46.8,-48.0,-42.9,-52.2,-41.6,-39.3,-39.6,-42.6,-40.2,BA,True,BB,True
76:64:61:f6:e6:14,-47.6,-42.7,-38.0,-44.5,-39.5,-45.9,-49.1,-43.4,-39.8,-38.5,BA,True,AA,True
76:64:61:f6:e6:14,-59.7,-53.7,-55.2,-51.2,-57.0,-42.5,-50.6,-55.7,-39.2,-34.5,AA,False,,True
e6:53:5c:2a:e8:e2,-53.9,-48.7,-48.8,-47.8,-48.3,-44.5,-47.9,-55.7,-39.4,-47.0,BB,True,BA,True
00:be:3b:9e:7f:14,-56.9,-45.1,-56.6,-56.1,-43.1,-54.4,-50.1,-65.8,-55.3,-63.1,BB,True,AB,True
04:b1:67:ac:8d:65,-36.7,-36.5,-37.3,-37.4,-49.7,-67.7,-67.2,-70.2,-70.0,-80.0,AB,True,BB,True
4a:ff:61:0a:f6:20,-40.3,-40.8,-42.4,-42.6,-43.0,-40.7,-42.1,-43.1,-42.8,-43.1,AA,True,AB,True
e6:53:5c:2a:e8:e2,-37.3,-33.7,-35.8,-37.4,-35.8,-32.7,-37.6,-43.1,-38.1,-48.3,BB,True,AA,True
04:b1:67:ac:8d:65,-57.4,-57.0,-56.6,-58.0,-57.6,-58.1,-56.8,-56.9,-57.5,-56.3,BB,True,AA,True
56:ec:bd:68:73:0c,-65.2,-37.8,-35.3,-39.0,-39.1,-42.6,-48.0,-51.4,-69.6,-37.1,AA,True,BB,True
e6:53:5c:2a:e8:e2,-49.2,-52.7,-48.1,-45.5,-39.1,-44.8,-53.2,-49.9,-41.5,-51.7,BA,False,,True
76:64:61:f6:e6:14,-49.6,-50.5,-50.5,-51.1,-52.9,-53.8,-55.9,-56.3,-54.1,-53.2,BB,True,AB,True
4e:9a:ff:cd:da:f3,-52.0,-46.0,-47.0,-41.0,-41.0,-41.0,-35.0,-47.0,-44.0,-43.0,BA,True,BB,False
6e:7c:a5:0f:91:c6,-27.6,-28.8,-32.6,-54.2,-54.2,-57.7,-63.6,-64.4,-49.6,-50.6,AB,True,BA,True
04:b1:67:ac:8d:65,-41.0,-35.0,-32.0,-34.7,-36.7,-44.4,-43.7,-39.4,-41.4,-39.7,AB,True,BB,True
04:b1:67:ac:8d:65,-58.7,-59.4,-49.4,-49.8,-50.3,-39.8,-32.4,-34.3,-34.3,-34.7,BA,True,AB,True
4e:9a:ff:cd:da:f3,-45.4,-47.4,-43.7,-51.4,-43.6,-35.2,-39.9,-44.6,-46.4,-42.7,BA,True,AA,True
76:64:61:f6:e6:14,-52.2,-37.2,-36.2,-47.1,-62.7,-53.8,-53.9,-49.9,-44.3,-63.3,AB,True,BA,True
00:be:3b:9e:7f:14,-64.1,-49.5,-50.1,-50.4,-48.8,-61.6,-52.9,-59.5,-49.0,-49.5,BB,True,AB,True
5c:77:76:80:95:6f,-46.6,-38.4,-24.7,-22.3,-41.0,-55.9,-60.7,-62.8,-59.8,-59.5,AB,True,AA,True
04:b1:67:ac:8d:65,-38.5,-38.5,-38.5,-36.4,-36.7,-36.7,-36.7,-36.7,-36.7,-36.7,AA,True,BA,True
4a:ff:61:0a:f6:20,-52.3,-53.1,-52.4,-62.8,-61.6,-61.9,-60.9,-60.9,-63.5,-61.0,BB,True,AA,True
04:b1:67:ac:8d:65,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,AB,True,BB,False
4a:ff:61:0a:f6:20,-55.7,-59.0,-57.9,-57.6,-59.3,-57.9,-59.2,-58.6,-58.6,-58.6,AB,True,BB,True
56:ec:bd:68:73:0c,-60.0,-44.0,-40.0,-59.0,-56.0,-53.0,-60.0,-64.0,-62.0,-67.0,AB,True,BA,False
ea:51:ae:7f:62:fa,-55.8,-56.3,-60.7,-54.5,-54.0,-49.5,-46.3,-57.8,-43.3,-52.3,BA,True,AA,True
76:64:61:f6:e6:14,-52.2,-45.2,-48.6,-53.3,-52.0,-45.3,-44.9,-48.6,-35.2,-41.5,AA,False,,True
4a:ff:61:0a:f6:20,-33.4,-33.5,-33.7,-35.2,-34.2,-33.6,-32.2,-33.8,-34.7,-34.1,BA,True,AB,True
04:b1:67:ac:8d:65,-38.2,-39.0,-40.4,-39.6,-40.5,-39.2,-39.0,-39.0,-39.5,-39.5,AB,True,BB,True
e6:53:5c:2a:e8:e2,-46.6,-50.2,-50.4,-45.2,-44.6,-42.2,-38.7,-38.8,-39.4,-38.7,AA,True,BA,True
4a:ff:61:0a:f6:20,-42.8,-41.8,-41.7,-42.1,-41.9,-41.3,-42.2,-42.9,-40.9,-41.1,BB,True,AA,True
e6:53:5c:2a:e8:e2,-44.3,-50.2,-50.2,-50.6,-50.6,-47.3,-46.0,-46.0,-47.2,-46.8,BB,True,BA,True
76:64:61:f6:e6:14,-35.6,-47.3,-37.8,-47.5,-32.8,-40.7,-39.3,-32.6,-35.5,-43.6,AA,True,BB,True
76:64:61:f6:e6:14,-49.4,-56.4,-53.7,-45.7,-50.2,-59.6,-54.0,-68.2,-66.8,-51.9,BB,False,,True
76:64:61:f6:e6:14,-50.0,-45.7,-50.5,-42.7,-42.9,-44.2,-38.5,-43.0,-50.0,-36.1,BA,True,AA,True
4e:9a:ff:cd:da:f3,-48.0,-48.8,-52.0,-48.6,-51.5,-51.6,-48.2,-50.0,-50.9,-52.0,BB,True,AB,True
e6:53:5c:2a:e8:e2,-50.7,-53.6,-38.3,-36.2,-35.1,-36.2,-36.0,-31.8,-30.5,-40.8,AA,True,AB,True
04:b1:67:ac:8d:65,-33.7,-35.1,-34.7,-35.3,-34.0,-32.8,-34.9,-34.6,-32.2,-32.5,AA,True,AB,True
4e:9a:ff:cd:da:f3,-46.1,-36.6,-32.5,-29.3,-41.3,-42.0,-57.7,-57.7,-60.7,-47.3,AB,True,AA,True
f6:12:7b:46:29:86,-37.2,-42.7,-48.3,-41.8,-39.1,-38.0,-41.2,-40.0,-37.6,-41.6,AA,True,AB,True
04:b1:67:ac:8d:65,-53.1,-53.0,-51.4,-51.0,-53.0,-52.3,-53.1,-51.5,-51.1,-51.7,AB,True,BB,True
04:b1:67:ac:8d:65,-64.5,-60.3,-66.9,-53.4,-48.0,-63.6,-56.6,-60.4,-54.0,-56.2,BA,True,AB,True
76:64:61:f6:e6:14,-42.6,-41.5,-64.4,-43.0,-37.3,-46.7,-41.7,-45.6,-75.4,-42.3,AA,True,BB,True
4e:9a:ff:cd:da:f3,-42.1,-42.3,-35.6,-51.2,-47.6,-60.7,-55.9,-56.1,-50.0,-51.4,AB,True,AA,True
76:64:61:f6:e6:14,-32.1,-39.0,-48.0,-55.4,-56.7,-53.1,-51.4,-47.1,-49.2,-40.8,AB,True,BA,True
76:64:61:f6:e6:14,-35.5,-33.3,-37.9,-61.9,-63.3,-61.4,-52.1,-48.7,-58.3,-59.7,AB,True,BA,True
04:b1:67:ac:8d:65,-57.8,-58.5,-57.5,-56.0,-55.9,-56.5,-56.2,-56.4,-56.9,-58.9,BB,True,AA,True
ea:51:ae:7f:62:fa,-44.9,-46.1,-52.0,-46.2,-42.1,-47.1,-53.7,-46.4,-39.7,-37.3,AA,True,BB,True
56:ec:bd:68:73:0c,-66.3,-35.0,-35.7,-38.5,-39.5,-42.9,-49.1,-51.5,-69.6,-36.0,AA,True,BB,True
2e:ad:62:53:35:66,-58.0,-51.4,-58.6,-49.6,-48.1,-46.4,-51.5,-41.6,-40.4,-48.7,BA,True,BB,True
56:ec:bd:68:73:0c,-36.8,-47.2,-33.1,-32.5,-55.3,-46.1,-48.9,-42.4,-44.5,-46.8,AB,True,BA,True
e6:53:5c:2a:e8:e2,-37.5,-30.1,-30.5,-32.6,-37.7,-49.4,-49.5,-52.0,-51.6,-52.7,AB,False,,True
04:b1:67:ac:8d:65,-37.4,-35.0,-34.0,-38.2,-39.9,-37.6,-37.3,-38.2,-40.2,-37.3,AA,True,AB,True
04:b1:67:ac:8d:65,-46.1,-45.9,-45.6,-46.0,-46.1,-45.2,-46.0,-45.9,-45.2,-44.5,AA,True,BA,True
f6:12:7b:46:29:86,-46.2,-40.0,-38.2,-43.7,-42.8,-38.3,-34.3,-38.7,-36.8,-44.0,BA,True,AB,True
00:be:3b:9e:7f:14,-73.5,-57.1,-64.0,-59.0,-62.1,-69.6,-54.7,-44.6,-38.0,-39.4,BA,True,BB,True
76:64:61:f6:e6:14,-44.5,-47.6,-43.7,-39.7,-49.3,-40.9,-36.3,-38.9,-41.5,-60.6,AA,True,BB,True
e6:53:5c:2a:e8:e2,-59.4,-52.8,-55.5,-47.7,-35.6,-54.6,-45.5,-39.2,-41.5,-40.2,BA,True,AB,True
04:b1:67:ac:8d:65,-35.4,-34.9,-34.8,-38.6,-38.3,-40.8,-36.3,-37.3,-36.8,-38.9,AA,True,AB,True
04:b1:67:ac:8d:65,-42.6,-42.1,-43.2,-42.9,-42.1,-43.5,-43.4,-43.4,-43.3,-42.2,BB,True,BA,True
