mac,1,2,3,4,5,6,7,8,9,10,label,noise,concurrent_noise_path,synthetic
76:64:61:f6:e6:14,-30.8,-40.2,-46.3,-56.6,-57.4,-57.4,-54.5,-52.2,-52.2,-47.2,AB,True,AA,True
76:64:61:f6:e6:14,-49.1,-46.1,-45.6,-53.2,-40.5,-43.1,-42.5,-45.9,-43.3,-51.8,BA,True,AA,True
04:b1:67:ac:8d:65,-46.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,BB,True,BA,False
2e:ad:62:53:35:66,-60.0,-53.0,-52.0,-45.0,-51.8,-41.9,-37.2,-37.3,-39.1,-38.1,BA,True,BB,True
e6:53:5c:2a:e8:e2,-43.0,-40.0,-42.0,-40.0,-58.0,-42.0,-58.0,-50.0,-55.0,-46.0,AA,True,AB,False
e6:53:5c:2a:e8:e2,-52.0,-56.0,-51.0,-54.0,-50.0,-52.0,-52.0,-46.0,-44.0,-46.0,BB,True,BA,False
56:ec:bd:68:73:0c,-40.1,-57.2,-51.3,-62.4,-53.3,-41.9,-49.7,-36.6,-36.2,-39.5,BB,True,AB,True
76:64:61:f6:e6:14,-45.8,-49.2,-40.0,-51.0,-39.5,-39.0,-40.7,-49.8,-31.4,-41.1,AA,False,,True
56:ec:bd:68:73:0c,-38.4,-30.6,-41.3,-34.8,-49.8,-56.3,-62.2,-52.0,-56.7,-54.5,AB,True,AA,True
04:b1:67:ac:8d:65,-60.6,-67.8,-57.0,-62.0,-61.2,-60.8,-56.1,-56.4,-60.7,-60.4,BB,True,AA,True
04:b1:67:ac:8d:65,-42.0,-42.0,-44.0,-33.0,-33.0,-33.0,-51.0,-51.0,-51.0,-66.0,BA,True,AB,False
04:b1:67:ac:8d:65,-66.8,-64.9,-66.2,-64.2,-67.0,-64.7,-66.5,-65.3,-66.2,-63.9,AB,True,BB,True
76:64:61:f6:e6:14,-46.0,-48.0,-44.0,-45.0,-42.0,-44.0,-46.0,-47.0,-46.0,-44.0,BA,True,AA,False
76:64:61:f6:e6:14,-50.0,-48.1,-44.7,-46.6,-49.3,-47.1,-40.8,-38.0,-39.5,-48.2,BA,True,AA,True
04:b1:67:ac:8d:65,-62.8,-59.4,-57.1,-59.5,-58.7,-58.3,-59.5,-58.9,-59.4,-65.8,BB,True,BA,True
76:64:61:f6:e6:14,-54.0,-33.0,-53.0,-46.0,-37.0,-35.0,-35.0,-39.0,-57.0,-64.0,AA,True,BB,False
e6:53:5c:2a:e8:e2,-40.6,-41.0,-40.2,-49.4,-48.0,-47.5,-43.0,-44.2,-43.9,-40.3,AA,True,AB,True
e6:53:5c:2a:e8:e2,-36.1,-39.4,-42.9,-52.0,-52.2,-58.6,-49.7,-51.3,-48.7,-52.8,AB,True,BB,True
04:b1:67:ac:8d:65,-60.5,-58.6,-59.5,-59.9,-58.3,-59.1,-30.0,-27.5,-30.3,-29.1,BA,True,AB,True
e6:53:5c:2a:e8:e2,-43.1,-39.0,-40.1,-41.1,-44.0,-43.0,-43.1,-45.0,-42.0,-46.0,AA,True,BA,True
04:b1:67:ac:8d:65,-47.2,-46.0,-51.9,-54.2,-54.2,-53.6,-54.7,-49.7,-51.4,-48.0,AB,True,BB,True
e6:53:5c:2a:e8:e2,-50.2,-44.1,-45.4,-52.4,-47.9,-39.8,-43.7,-45.6,-39.8,-45.2,AA,False,,True
76:64:61:f6:e6:14,-37.6,-35.6,-32.8,-46.3,-53.5,-52.8,-57.8,-56.8,-54.1,-49.3,AB,True,BA,True
76:64:61:f6:e6:14,-33.2,-37.6,-33.6,-31.5,-40.0,-45.2,-48.5,-53.0,-53.7,-52.6,AB,True,AA,True
56:ec:bd:68:73:0c,-33.0,-34.0,-39.0,-33.0,-34.0,-35.0,-37.0,-50.0,-42.0,-39.0,AA,True,BB,False
e6:53:5c:2a:e8:e2,-36.5,-39.9,-42.7,-37.6,-40.0,-54.9,-63.9,-51.6,-48.7,-56.8,AB,True,BB,True
4a:ff:61:0a:f6:20,-32.5,-32.3,-32.4,-35.6,-33.1,-33.5,-33.3,-33.2,-32.2,-32.8,AA,True,AB,True
4a:ff:61:0a:f6:20,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,AA,True,BA,False
e6:53:5c:2a:e8:e2,-38.5,-40.1,-41.0,-51.0,-48.9,-49.6,-43.0,-39.0,-37.7,-41.0,BB,True,AA,True
04:b1:67:ac:8d:65,-41.0,-41.0,-41.0,-28.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,AB,True,BB,False
56:ec:bd:68:73:0c,-41.6,-47.3,-34.5,-46.4,-49.7,-53.0,-64.8,-47.5,-48.6,-48.5,AB,True,BA,True
04:b1:67:ac:8d:65,-32.2,-32.2,-32.4,-32.3,-32.2,-32.0,-34.1,-34.9,-35.0,-35.1,AA,True,AB,True
56:ec:bd:68:73:0c,-37.5,-39.5,-47.5,-35.8,-37.6,-52.6,-47.0,-50.1,-50.0,-50.7,BB,True,AB,True
76:64:61:f6:e6:14,-61.0,-55.2,-57.9,-53.8,-41.8,-39.9,-35.1,-54.8,-56.5,-51.7,BA,False,,True
04:b1:67:ac:8d:65,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,AB,True,BB,False
e6:53:5c:2a:e8:e2,-29.8,-34.3,-36.3,-32.6,-47.4,-46.1,-48.3,-46.0,-56.2,-52.1,AB,False,,True
56:ec:bd:68:73:0c,-36.1,-37.0,-35.7,-35.7,-37.6,-36.9,-37.1,-36.5,-36.8,-37.0,AB,True,BA,True
56:ec:bd:68:73:0c,-44.6,-46.8,-32.7,-48.7,-36.6,-51.2,-53.8,-61.5,-51.6,-56.1,AB,True,BA,True
76:64:61:f6:e6:14,-43.6,-58.1,-38.0,-36.7,-47.4,-49.5,-61.5,-66.2,-59.8,-69.6,AB,True,AA,True
04:b1:67:ac:8d:65,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,AA,True,AB,True
e6:53:5c:2a:e8:e2,-44.6,-65.1,-50.4,-47.8,-52.4,-45.9,-43.0,-41.3,-44.7,-41.9,AA,True,AB,True
e6:53:5c:2a:e8:e2,-50.0,-55.0,-51.0,-53.0,-48.0,-43.0,-42.0,-40.0,-52.0,-45.0,BA,True,AB,False
e6:53:5c:2a:e8:e2,-30.3,-29.0,-28.4,-40.0,-42.2,-41.7,-50.1,-50.5,-54.6,-47.5,AB,False,,True
e6:53:5c:2a:e8:e2,-52.0,-52.0,-51.0,-47.0,-48.0,-39.0,-39.0,-39.0,-39.0,-39.0,BB,True,AA,True
04:b1:67:ac:8d:65,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,BA,True,AB,False
76:64:61:f6:e6:14,-47.5,-50.3,-48.3,-43.5,-42.5,-37.3,-44.0,-41.0,-42.0,-45.7,BA,True,BB,True
76:64:61:f6:e6:14,-50.8,-45.7,-42.3,-46.7,-48.3,-50.1,-50.5,-56.8,-50.1,-50.1,BB,False,,True
2e:ad:62:53:35:66,-60.0,-51.0,-55.0,-55.0,-55.0,-46.0,-43.0,-43.0,-35.0,-36.0,BA,True,BB,False
e6:53:5c:2a:e8:e2,-46.7,-48.4,-34.4,-41.3,-46.8,-40.0,-36.4,-49.0,-52.9,-42.2,BA,False,,True
e6:53:5c:2a:e8:e2,-32.8,-27.4,-33.2,-38.7,-47.4,-48.7,-54.4,-49.2,-51.5,-53.6,AB,False,,True
ea:51:ae:7f:62:fa,-36.7,-41.5,-33.2,-27.5,-40.3,-58.9,-49.6,-48.5,-51.5,-56.4,AB,True,BA,True
04:b1:67:ac:8d:65,-32.0,-63.0,-63.0,-63.0,-48.0,-47.0,-47.0,-47.0,-47.0,-46.0,AB,True,BB,False
4a:ff:61:0a:f6:20,-66.7,-65.8,-66.9,-66.1,-66.5,-66.1,-67.5,-67.2,-67.2,-66.6,AA,True,AB,True
2e:ad:62:53:35:66,-40.0,-41.8,-41.6,-51.9,-51.5,-61.9,-58.3,-59.9,-66.6,-53.3,AB,True,AA,True
2e:ad:62:53:35:66,-53.9,-55.3,-56.2,-55.2,-43.5,-44.4,-39.2,-34.8,-34.2,-49.3,BA,True,BB,True
e6:53:5c:2a:e8:e2,-52.0,-56.5,-57.0,-61.5,-54.5,-54.5,-49.5,-49.5,-48.0,-57.5,BB,True,BA,True
04:b1:67:ac:8d:65,-38.6,-36.7,-38.4,-37.3,-36.6,-38.1,-36.7,-36.6,-37.5,-37.7,AA,True,BA,True
e6:53:5c:2a:e8:e2,-33.8,-36.6,-31.4,-45.8,-38.0,-47.8,-43.1,-50.8,-49.9,-48.8,AB,False,,True
2e:ad:62:53:35:66,-54.2,-52.2,-50.3,-52.3,-49.1,-44.4,-47.1,-45.0,-31.9,-52.8,BA,True,AA,True
2e:ad:62:53:35:66,-51.0,-50.0,-51.0,-51.0,-51.0,-37.0,-34.0,-54.0,-50.0,-45.0,BA,True,AA,False
76:64:61:f6:e6:14,-38.0,-38.9,-37.4,-43.4,-56.1,-53.7,-49.6,-45.5,-47.1,-57.3,AB,True,BA,True
4a:ff:61:0a:f6:20,-44.1,-43.4,-43.7,-42.3,-43.9,-44.5,-44.1,-43.5,-43.2,-42.9,BB,True,AA,True
e6:53:5c:2a:e8:e2,-39.0,-36.0,-41.0,-60.0,-53.0,-50.0,-50.0,-52.0,-41.0,-48.0,AA,True,BA,False
76:64:61:f6:e6:14,-49.9,-53.1,-47.9,-57.6,-55.7,-54.7,-61.2,-57.1,-48.1,-50.4,BB,True,AB,True
04:b1:67:ac:8d:65,-28.0,-28.0,-28.0,-38.0,-38.0,-38.0,-38.0,-41.0,-41.0,-41.0,AA,True,AB,False
4a:ff:61:0a:f6:20,-58.1,-58.4,-57.6,-57.2,-33.3,-33.3,-32.4,-33.6,-37.9,-37.6,BB,True,BA,True
2e:ad:62:53:35:66,-68.0,-58.0,-55.0,-54.0,-54.0,-54.0,-53.0,-40.0,-49.0,-49.0,BA,True,BB,False
ea:51:ae:7f:62:fa,-45.0,-39.0,-40.0,-43.0,-41.0,-60.0,-62.0,-68.0,-60.0,-54.0,AB,True,BA,False
76:64:61:f6:e6:14,-55.0,-52.0,-48.0,-46.0,-45.0,-42.0,-40.0,-39.0,-35.0,-41.0,BA,True,BB,False
2e:ad:62:53:35:66,-48.0,-41.0,-46.0,-56.0,-58.0,-58.0,-57.0,-56.0,-54.0,-57.0,AB,True,BA,False
04:b1:67:ac:8d:65,-36.0,-36.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-47.0,-47.0,AA,True,AB,False
56:ec:bd:68:73:0c,-35.0,-39.0,-35.0,-34.0,-33.0,-45.0,-50.0,-44.0,-39.0,-43.0,AA,True,BB,False
04:b1:67:ac:8d:65,-56.6,-57.5,-55.7,-56.7,-57.8,-55.7,-57.4,-56.9,-57.4,-56.5,BB,True,BA,True
e6:53:5c:2a:e8:e2,-41.7,-47.6,-57.6,-56.1,-55.6,-46.0,-44.2,-48.8,-45.9,-32.5,AA,False,,True
4a:ff:61:0a:f6:20,-28.2,-28.2,-28.2,-28.2,-28.2,-28.2,-28.2,-28.2,-28.2,-28.2,BA,True,AB,True
2e:ad:62:53:35:66,-51.0,-55.0,-54.0,-51.0,-44.0,-40.0,-40.0,-46.0,-54.0,-54.0,BA,True,AA,False
e6:53:5c:2a:e8:e2,-40.9,-50.6,-49.9,-44.1,-50.2,-49.9,-49.4,-46.0,-45.9,-48.1,AA,True,BA,True
76:64:61:f6:e6:14,-48.0,-35.7,-42.7,-55.0,-57.6,-61.7,-52.0,-55.1,-58.3,-65.9,AB,True,BA,True
76:64:61:f6:e6:14,-43.0,-42.0,-40.0,-48.0,-39.0,-48.0,-45.0,-43.0,-46.0,-52.0,BA,True,AA,False
04:b1:67:ac:8d:65,-69.0,-62.0,-62.0,-53.0,-60.0,-55.0,-61.0,-54.0,-59.0,-57.0,BA,True,AB,False
4a:ff:61:0a:f6:20,-62.0,-62.0,-62.0,-62.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,AB,True,BB,False
76:64:61:f6:e6:14,-58.7,-42.9,-48.3,-48.6,-46.4,-41.6,-41.0,-38.9,-37.0,-44.7,BA,True,BB,True
e6:53:5c:2a:e8:e2,-49.8,-52.3,-45.1,-44.3,-38.6,-47.2,-48.8,-42.3,-51.6,-47.0,BA,False,,True
76:64:61:f6:e6:14,-47.0,-44.0,-50.0,-48.0,-51.0,-45.0,-41.0,-43.0,-40.0,-47.0,BB,True,AB,False
76:64:61:f6:e6:14,-59.7,-53.0,-50.7,-55.1,-46.1,-46.2,-49.9,-30.7,-38.2,-40.2,BA,True,BB,True
76:64:61:f6:e6:14,-41.0,-40.0,-37.0,-41.0,-40.0,-41.0,-36.0,-37.0,-41.0,-37.0,AA,True,BB,False
e6:53:5c:2a:e8:e2,-44.4,-41.7,-50.4,-37.1,-36.3,-48.4,-46.2,-48.7,-36.5,-52.9,BA,False,,True
e6:53:5c:2a:e8:e2,-53.7,-48.9,-54.1,-55.8,-52.9,-52.7,-50.9,-52.3,-53.6,-56.9,BB,True,AA,True
04:b1:67:ac:8d:65,-37.4,-32.8,-36.9,-38.5,-49.2,-43.5,-49.0,-46.5,-55.6,-49.8,AB,True,BB,True
e6:53:5c:2a:e8:e2,-41.0,-41.0,-44.6,-45.3,-42.5,-41.0,-46.8,-38.9,-44.6,-38.9,AA,True,AB,True
04:b1:67:ac:8d:65,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-61.0,BB,True,BA,False
2e:ad:62:53:35:66,-39.0,-39.3,-45.2,-42.7,-38.8,-39.1,-39.3,-38.3,-44.0,-43.2,AA,True,BB,True
04:b1:67:ac:8d:65,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,AA,True,AB,False
56:ec:bd:68:73:0c,-65.0,-42.0,-33.0,-33.0,-46.0,-48.0,-55.0,-61.0,-50.0,-50.0,AB,True,BA,False
e6:53:5c:2a:e8:e2,-33.6,-49.5,-32.9,-34.6,-30.2,-42.1,-54.9,-52.1,-46.3,-47.8,AA,False,,True
e6:53:5c:2a:e8:e2,-50.9,-49.0,-49.9,-46.1,-39.3,-35.7,-48.2,-51.1,-41.5,-37.8,BA,True,AB,True
76:64:61:f6:e6:14,-51.0,-45.0,-43.0,-49.0,-48.0,-43.0,-38.0,-42.0,-45.0,-48.0,BA,True,BB,False
2e:ad:62:53:35:66,-37.0,-41.0,-45.0,-46.0,-55.0,-61.0,-58.0,-57.0,-63.0,-55.0,AB,True,AA,False
ea:51:ae:7f:62:fa,-53.9,-57.0,-53.4,-56.2,-56.5,-45.8,-58.0,-57.8,-47.3,-53.8,BA,True,BB,True
76:64:61:f6:e6:14,-33.0,-42.0,-40.2,-48.2,-59.4,-52.7,-55.5,-48.6,-49.0,-47.3,AB,True,BA,True
2e:ad:62:53:35:66,-38.0,-40.0,-48.0,-56.0,-57.0,-54.0,-49.0,-52.0,-51.0,-50.0,AB,True,BA,True
76:64:61:f6:e6:14,-45.0,-42.4,-59.5,-45.1,-55.1,-51.2,-44.4,-49.1,-46.3,-52.3,AB,True,AA,True
76:64:61:f6:e6:14,-52.3,-47.5,-51.0,-44.9,-41.9,-42.0,-46.7,-41.2,-36.1,-42.8,BA,True,AA,True
ea:51:ae:7f:62:fa,-42.5,-39.0,-60.8,-57.6,-53.8,-54.0,-55.1,-47.9,-48.4,-46.7,BB,True,AB,True
e6:53:5c:2a:e8:e2,-32.8,-30.2,-37.1,-37.1,-41.5,-49.1,-42.4,-46.4,-46.3,-51.1,AB,False,,True
04:b1:67:ac:8d:65,-39.0,-38.6,-38.8,-39.7,-38.7,-39.5,-38.2,-39.0,-39.6,-38.4,AA,True,BA,True
76:64:61:f6:e6:14,-60.6,-60.9,-43.3,-59.2,-51.7,-61.2,-49.6,-53.0,-55.2,-46.7,BB,False,,True
04:b1:67:ac:8d:65,-64.9,-64.9,-64.9,-47.1,-47.1,-47.1,-47.1,-47.1,-47.1,-47.1,BB,True,BA,True
76:64:61:f6:e6:14,-44.1,-40.2,-54.2,-44.4,-50.5,-51.1,-46.7,-49.1,-43.3,-47.2,BB,True,AB,True
76:64:61:f6:e6:14,-39.0,-37.8,-51.3,-48.8,-43.9,-45.1,-48.2,-48.2,-51.3,-43.9,AB,True,AA,True
76:64:61:f6:e6:14,-41.5,-52.6,-43.4,-54.9,-46.3,-47.6,-33.5,-40.4,-35.9,-37.7,AA,False,,True
e6:53:5c:2a:e8:e2,-40.3,-47.0,-46.7,-42.7,-41.8,-44.5,-48.4,-40.7,-54.4,-61.3,BA,False,,True
04:b1:67:ac:8d:65,-64.0,-64.0,-64.0,-64.0,-64.0,-66.0,-59.0,-59.0,-59.0,-59.0,BB,True,AA,False
76:64:61:f6:e6:14,-43.9,-42.0,-42.9,-39.5,-40.3,-52.0,-44.8,-49.6,-54.1,-50.8,AA,True,BB,True
e6:53:5c:2a:e8:e2,-39.6,-38.1,-41.3,-42.8,-58.4,-36.0,-42.4,-49.7,-36.0,-34.9,AA,True,BA,True
76:64:61:f6:e6:14,-33.0,-37.0,-30.0,-34.0,-33.0,-33.0,-34.0,-38.0,-36.0,-31.0,AA,True,BB,False
e6:53:5c:2a:e8:e2,-57.2,-52.7,-58.8,-60.4,-57.2,-57.0,-54.9,-56.0,-53.9,-54.7,BB,True,AA,True
76:64:61:f6:e6:14,-34.9,-36.8,-34.6,-37.2,-48.3,-56.7,-57.9,-56.1,-55.6,-50.1,AB,True,BA,True
4a:ff:61:0a:f6:20,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,AA,True,AB,False
04:b1:67:ac:8d:65,-55.2,-55.6,-59.2,-62.0,-54.0,-55.2,-55.7,-62.5,-61.6,-63.9,BB,True,AA,True
e6:53:5c:2a:e8:e2,-51.0,-64.0,-48.0,-51.0,-44.0,-46.0,-52.0,-50.0,-43.0,-40.0,BB,True,BA,False
04:b1:67:ac:8d:65,-69.1,-69.9,-70.1,-68.9,-67.9,-68.9,-67.5,-66.1,-68.0,-68.8,AB,True,BB,True
2e:ad:62:53:35:66,-54.0,-56.0,-57.0,-57.0,-43.0,-44.0,-37.0,-33.0,-33.0,-50.0,BA,True,BB,False
e6:53:5c:2a:e8:e2,-54.0,-47.0,-50.0,-54.0,-51.0,-53.0,-56.0,-45.0,-53.0,-50.0,AA,True,BA,False
e6:53:5c:2a:e8:e2,-50.6,-50.9,-55.6,-45.5,-49.6,-52.1,-58.5,-49.3,-50.7,-54.5,BB,False,,True
e6:53:5c:2a:e8:e2,-45.0,-48.0,-40.0,-43.0,-36.0,-29.0,-36.0,-47.0,-50.0,-74.0,BA,True,AB,False
e6:53:5c:2a:e8:e2,-33.1,-32.0,-38.3,-46.0,-43.2,-45.3,-48.5,-53.6,-49.7,-52.6,AB,True,BB,True
76:64:61:f6:e6:14,-43.0,-46.0,-37.0,-37.0,-52.0,-45.0,-34.0,-38.0,-36.0,-38.0,AA,False,,False
04:b1:67:ac:8d:65,-33.2,-32.8,-32.5,-31.7,-30.1,-32.6,-36.9,-26.0,-26.2,-26.0,AA,True,AB,True
2e:ad:62:53:35:66,-39.3,-48.7,-45.7,-62.4,-49.3,-50.6,-49.3,-55.6,-58.4,-54.4,BB,True,AB,True
04:b1:67:ac:8d:65,-43.3,-43.6,-43.6,-43.6,-43.6,-42.7,-43.1,-43.4,-43.4,-41.7,AA,True,BA,True
e6:53:5c:2a:e8:e2,-48.6,-52.7,-46.2,-42.6,-45.3,-39.7,-40.0,-39.2,-40.2,-49.1,BA,True,AB,True
04:b1:67:ac:8d:65,-40.0,-35.0,-29.0,-43.0,-30.0,-33.0,-34.0,-45.0,-38.0,-34.0,AA,True,AB,True
04:b1:67:ac:8d:65,-34.2,-33.2,-34.5,-49.0,-48.8,-48.7,-48.4,-36.4,-38.4,-38.3,AA,True,BA,True
2e:ad:62:53:35:66,-37.0,-36.0,-36.1,-46.1,-54.0,-53.1,-58.0,-57.9,-56.0,-49.0,AB,True,BA,True
04:b1:67:ac:8d:65,-43.9,-42.4,-42.0,-40.0,-43.4,-44.8,-42.0,-42.0,-42.0,-43.4,AA,True,AB,True
56:ec:bd:68:73:0c,-42.3,-47.0,-40.5,-34.5,-37.0,-43.8,-46.5,-38.7,-38.0,-33.0,AA,True,BB,True
e6:53:5c:2a:e8:e2,-48.6,-56.9,-45.4,-54.5,-37.0,-39.5,-43.7,-52.5,-46.5,-43.1,BA,True,AB,True
e6:53:5c:2a:e8:e2,-49.1,-54.1,-46.1,-48.0,-45.1,-41.0,-48.0,-46.1,-53.0,-42.9,BA,True,AB,True
56:ec:bd:68:73:0c,-32.5,-37.5,-36.7,-60.0,-35.0,-39.2,-62.5,-44.2,-37.5,-34.2,AA,True,BB,True
76:64:61:f6:e6:14,-27.4,-40.7,-39.9,-49.3,-45.4,-45.7,-41.2,-40.6,-39.3,-39.6,AA,True,BB,True
ea:51:ae:7f:62:fa,-34.1,-37.9,-30.8,-34.9,-61.8,-62.5,-63.3,-57.8,-59.8,-54.1,AB,True,BA,True
76:64:61:f6:e6:14,-44.1,-49.2,-46.6,-47.8,-49.2,-45.4,-52.9,-51.4,-48.4,-49.4,BB,True,AB,True
56:ec:bd:68:73:0c,-43.8,-44.6,-36.5,-38.7,-46.7,-52.8,-46.8,-51.2,-50.7,-41.2,BA,True,AA,True
e6:53:5c:2a:e8:e2,-37.0,-48.5,-42.7,-47.8,-74.1,-61.7,-57.8,-53.0,-62.8,-57.2,AB,False,,True
e6:53:5c:2a:e8:e2,-26.3,-48.9,-41.7,-51.3,-41.6,-46.9,-39.5,-53.4,-47.1,-46.1,AA,False,,True
04:b1:67:ac:8d:65,-35.8,-34.0,-34.8,-34.3,-34.6,-30.9,-30.2,-30.5,-30.7,-29.2,AA,True,BA,True
04:b1:67:ac:8d:65,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,AA,True,BA,True
e6:53:5c:2a:e8:e2,-41.5,-45.3,-43.4,-44.4,-49.3,-47.0,-45.9,-44.8,-47.1,-44.6,AA,True,AB,True
04:b1:67:ac:8d:65,-55.0,-41.0,-41.0,-41.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,BA,True,AB,False
e6:53:5c:2a:e8:e2,-35.8,-45.6,-43.4,-52.3,-58.6,-58.8,-59.6,-61.2,-53.9,-55.6,AB,True,BB,True
e6:53:5c:2a:e8:e2,-53.0,-54.0,-48.0,-53.0,-42.0,-38.0,-52.0,-56.0,-40.0,-41.0,BA,True,AB,False
ea:51:ae:7f:62:fa,-34.0,-32.0,-41.0,-45.0,-42.0,-54.0,-53.0,-42.0,-52.0,-45.0,AA,True,BB,False
76:64:61:f6:e6:14,-57.5,-58.5,-50.9,-47.3,-50.3,-45.4,-36.5,-44.8,-27.9,-40.2,BA,True,BB,True
56:ec:bd:68:73:0c,-53.3,-46.4,-49.0,-45.7,-46.3,-43.6,-48.0,-41.9,-37.7,-40.6,BA,True,AA,True
e6:53:5c:2a:e8:e2,-34.2,-27.6,-36.5,-49.9,-41.0,-47.3,-49.7,-53.1,-51.5,-50.3,AB,False,,True
76:64:61:f6:e6:14,-54.0,-52.0,-48.0,-47.0,-53.0,-48.0,-58.0,-54.0,-52.0,-60.0,BB,False,,False
86:1d:1e:e5:49:5a,-32.3,-38.9,-37.5,-42.5,-50.6,-51.2,-54.9,-55.5,-46.3,-46.8,AB,True,AA,True
e6:53:5c:2a:e8:e2,-46.3,-47.5,-42.7,-39.2,-42.8,-47.3,-34.3,-50.4,-51.5,-41.3,BA,True,AB,True
76:64:61:f6:e6:14,-35.6,-41.6,-32.2,-48.2,-53.6,-57.7,-55.3,-52.4,-55.1,-51.5,AB,True,AA,True
04:b1:67:ac:8d:65,-46.2,-43.7,-44.5,-45.1,-44.6,-44.6,-45.2,-43.9,-43.9,-44.9,BB,True,AA,True
76:64:61:f6:e6:14,-37.0,-43.0,-45.0,-37.0,-36.0,-34.0,-36.0,-37.0,-29.0,-29.0,AA,True,BB,False
2e:ad:62:53:35:66,-31.0,-29.0,-28.4,-26.8,-25.4,-26.2,-28.5,-27.3,-25.6,-27.4,AA,True,BB,True
76:64:61:f6:e6:14,-34.3,-37.9,-28.3,-35.0,-41.1,-49.8,-57.3,-58.9,-68.8,-51.2,AB,True,AA,True
4a:ff:61:0a:f6:20,-28.5,-29.1,-28.7,-28.6,-28.7,-28.6,-29.7,-29.7,-50.0,-30.0,BA,True,AB,True
e6:53:5c:2a:e8:e2,-37.3,-42.9,-46.8,-48.9,-35.2,-40.5,-34.9,-30.2,-31.7,-35.8,AA,True,BA,True
76:64:61:f6:e6:14,-46.0,-47.0,-41.0,-38.0,-39.0,-49.0,-51.0,-38.0,-49.0,-55.0,BA,True,AA,False
04:b1:67:ac:8d:65,-70.0,-70.0,-70.0,-43.0,-43.0,-43.0,-43.0,-40.0,-40.0,-40.0,BA,True,AB,False
2e:ad:62:53:35:66,-49.1,-44.4,-59.0,-58.2,-68.0,-56.3,-53.0,-50.4,-48.9,-57.3,BB,True,AB,True
e6:53:5c:2a:e8:e2,-49.5,-46.8,-47.9,-44.5,-40.0,-47.6,-43.8,-41.1,-34.8,-34.4,BA,True,AB,True
76:64:61:f6:e6:14,-50.0,-45.0,-46.0,-44.0,-53.0,-41.0,-37.0,-50.0,-44.0,-36.0,BA,True,AA,False
56:ec:bd:68:73:0c,-45.0,-41.5,-36.5,-50.3,-30.8,-45.5,-53.5,-56.4,-48.1,-70.1,AB,True,AA,True
04:b1:67:ac:8d:65,-41.1,-40.9,-41.6,-41.8,-41.7,-40.7,-41.0,-41.4,-40.5,-39.8,AA,True,AB,True
4a:ff:61:0a:f6:20,-42.2,-42.4,-42.2,-42.2,-43.5,-42.7,-42.1,-44.1,-44.1,-42.2,BA,True,AB,True
e6:53:5c:2a:e8:e2,-52.6,-57.6,-52.9,-43.3,-47.0,-43.3,-46.8,-45.4,-51.1,-53.9,BA,False,,True
76:64:61:f6:e6:14,-65.7,-54.2,-52.7,-54.1,-56.1,-57.9,-59.2,-59.7,-65.6,-62.4,BB,False,,True
76:64:61:f6:e6:14,-51.0,-50.0,-48.0,-45.0,-44.0,-47.0,-48.0,-40.0,-36.0,-30.0,BA,True,BB,False
04:b1:67:ac:8d:65,-34.5,-34.2,-35.1,-34.8,-35.8,-35.4,-35.4,-34.6,-34.8,-35.3,BA,True,AB,True
2e:ad:62:53:35:66,-38.5,-38.9,-38.3,-38.6,-46.7,-54.6,-66.0,-66.3,-61.9,-67.8,AB,True,AA,True
e6:53:5c:2a:e8:e2,-49.5,-47.7,-53.2,-55.8,-58.8,-58.5,-58.8,-57.7,-66.8,-67.1,BB,True,BA,True
e6:53:5c:2a:e8:e2,-57.0,-53.0,-43.0,-45.0,-50.0,-46.0,-52.0,-53.0,-56.0,-57.0,BB,True,BA,False
4a:ff:61:0a:f6:20,-46.0,-46.0,-46.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,AA,True,AB,False
76:64:61:f6:e6:14,-32.2,-34.9,-34.3,-48.9,-56.6,-59.3,-52.8,-62.1,-47.9,-48.2,AB,True,AA,True
04:b1:67:ac:8d:65,-38.2,-37.4,-35.9,-38.2,-37.3,-37.5,-35.4,-37.4,-37.4,-37.8,BA,True,AB,True
04:b1:67:ac:8d:65,-42.2,-49.0,-39.4,-47.6,-45.7,-50.9,-44.9,-48.3,-48.3,-40.6,BA,True,AB,True
4a:ff:61:0a:f6:20,-34.0,-34.0,-34.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,BA,True,AB,False
